product_id,name,article,description,pn,dn,category_id,brand_id,unit_id,url
16333,Регулятор давления до себя чугун RDT-S Ду 125 Ру16 фл Рп0.9-10 Kvs=100м3/ч Теплосила RDT-S-2.2-125-100,022-6386,"{""Номенклатурный номер"": ""022-6386"", ""Бренд"": ""Теплосила"", ""Описание"": ""Внешний вид изделия и количество присоединительных отверстий зависит от Ду, Pу и может отличаться от представленного на фото"", ""Инженерная система"": ""Водоснабжение, Отопление, Тепловые пункты"", ""Тип"": ""до себя"", ""Материал"": ""чугун"", ""Давление"": ""Ру16"", ""Тип присоединения"": ""фланцевое"", ""Модель"": ""RDT-S"", ""Масса нетто"": ""55 кг"", ""Страна происхождения"": ""Беларусь"", ""Температура рабочей среды"": ""от 5 до +150 oC"", ""Комплект поставки"": ""клапан в сборе – 1 шт;медная импульсная трубка Ду 6х1 мм длиной 1,5 м (включая 2 латунные гайки с внутренней резьбой М10х1) – 1 штлатунный штуцер с наружной трубной резьбой G1/2” (для подключения к шаровому крану) – 1 шт."", ""Пропускная способность"": ""Kvs=100м3/ч"", ""Диаметр"": ""Ду 125"", ""Диапазон перепада давления"": ""Рп0.9-10бар"", ""Цвет пружины"": ""желтая пружина"", ""Артикул"": ""RDT-S-2.2-125-100"", ""Коэффициент протечки"": ""0.05 %Kvs""}",,,3,143,1,https://www.santech.ru/catalog/337/1085/i907/
16446,Регулятор давления до себя чугун RDT-S Ду 20 Ру16 фл Рп0.4-4.8 Kvs=2.5м3/ч Теплосила RDT-S-1.3-20-2.5,022-5277,"{""Номенклатурный номер"": ""022-5277"", ""Бренд"": ""Теплосила"", ""Описание"": ""Внешний вид изделия и количество присоединительных отверстий зависит от Ду, Pу и может отличаться от представленного на фото"", ""Инженерная система"": ""Водоснабжение, Отопление, Тепловые пункты"", ""Тип"": ""до себя"", ""Материал"": ""чугун"", ""Давление"": ""Ру16"", ""Тип присоединения"": ""фланцевое"", ""Модель"": ""RDT-S"", ""Масса нетто"": ""12.5 кг"", ""Страна происхождения"": ""Беларусь"", ""Температура рабочей среды"": ""от 5 до +150 oC"", ""Комплект поставки"": ""клапан в сборе – 1 шт;медная импульсная трубка Ду 6х1 мм длиной 1,5 м (включая 2 латунные гайки с внутренней резьбой М10х1) – 1 штлатунный штуцер с наружной трубной резьбой G1/2” (для подключения к шаровому крану) – 1 шт."", ""Пропускная способность"": ""Kvs=2.5м3/ч"", ""Диаметр"": ""Ду 20"", ""Диапазон перепада давления"": ""Рп0.4-4.8бар"", ""Рабочая среда"": ""вода, этиленгликоль и пропиленгликоль до 65%"", ""Артикул"": ""RDT-S-1.3-20-2.5"", ""Коэффициент протечки"": ""0.05 %Kvs""}",,,3,143,1,https://www.santech.ru/catalog/337/1085/i886/
16451,Регулятор давления до себя чугун RDT-S Ду 25 Ру16 фл Рп0.4-4.8 Kvs=6.3м3/ч Теплосила RDT-S-1.3-25-6.3,022-5282,"{""Номенклатурный номер"": ""022-5282"", ""Бренд"": ""Теплосила"", ""Описание"": ""Внешний вид изделия и количество присоединительных отверстий зависит от Ду, Pу и может отличаться от представленного на фото"", ""Инженерная система"": ""Водоснабжение, Отопление, Тепловые пункты"", ""Тип"": ""до себя"", ""Материал"": ""чугун"", ""Давление"": ""Ру16"", ""Тип присоединения"": ""фланцевое"", ""Модель"": ""RDT-S"", ""Масса нетто"": ""14.5 кг"", ""Страна происхождения"": ""Беларусь"", ""Температура рабочей среды"": ""от 5 до +150 oC"", ""Комплект поставки"": ""клапан в сборе – 1 шт;медная импульсная трубка Ду 6х1 мм длиной 1,5 м (включая 2 латунные гайки с внутренней резьбой М10х1) – 1 штлатунный штуцер с наружной трубной резьбой G1/2” (для подключения к шаровому крану) – 1 шт."", ""Пропускная способность"": ""Kvs=6.3м3/ч"", ""Диаметр"": ""Ду 25"", ""Диапазон перепада давления"": ""Рп0.4-4.8бар"", ""Рабочая среда"": ""вода, этиленгликоль и пропиленгликоль до 65%"", ""Артикул"": ""RDT-S-1.3-25-6.3"", ""Коэффициент протечки"": ""0.05 %Kvs""}",,,3,143,1,https://www.santech.ru/catalog/337/1085/i886/
16508,Регулятор давления до себя чугун RDT-S Ду 40 Ру16 фл Рп1.4-15.8 Kvs=16м3/ч Теплосила RDT-S-2.3-40-16,022-6287,"{""Номенклатурный номер"": ""022-6287"", ""Бренд"": ""Теплосила"", ""Описание"": ""Внешний вид изделия и количество присоединительных отверстий зависит от Ду, Pу и может отличаться от представленного на фото"", ""Инженерная система"": ""Водоснабжение, Отопление, Тепловые пункты"", ""Тип"": ""до себя"", ""Материал"": ""чугун"", ""Давление"": ""Ру16"", ""Тип присоединения"": ""фланцевое"", ""Модель"": ""RDT-S"", ""Масса нетто"": ""17 кг"", ""Страна происхождения"": ""Беларусь"", ""Температура рабочей среды"": ""от 5 до +150 oC"", ""Комплект поставки"": ""клапан в сборе – 1 шт;медная импульсная трубка Ду 6х1 мм длиной 1,5 м (включая 2 латунные гайки с внутренней резьбой М10х1) – 1 штлатунный штуцер с наружной трубной резьбой G1/2” (для подключения к шаровому крану) – 1 шт."", ""Пропускная способность"": ""Kvs=16м3/ч"", ""Диаметр"": ""Ду 40"", ""Диапазон перепада давления"": ""Рп1.4-15.8бар"", ""Цвет пружины"": ""красная и желтая пружины"", ""Артикул"": ""RDT-S-2.3-40-16"", ""Коэффициент протечки"": ""0.05 %Kvs""}",,,3,143,1,https://www.santech.ru/catalog/337/1085/i904/
16520,Регулятор давления до себя чугун RDT-S Ду 80 Ру16 фл Рп1.4-15.8 Kvs=40м3/ч Теплосила RDT-S-2.3-80-40,022-6344,"{""Номенклатурный номер"": ""022-6344"", ""Бренд"": ""Теплосила"", ""Описание"": ""Внешний вид изделия и количество присоединительных отверстий зависит от Ду, Pу и может отличаться от представленного на фото"", ""Инженерная система"": ""Водоснабжение, Отопление, Тепловые пункты"", ""Тип"": ""до себя"", ""Материал"": ""чугун"", ""Давление"": ""Ру16"", ""Тип присоединения"": ""фланцевое"", ""Модель"": ""RDT-S"", ""Масса нетто"": ""31 кг"", ""Страна происхождения"": ""Беларусь"", ""Температура рабочей среды"": ""от 5 до +150 oC"", ""Комплект поставки"": ""клапан в сборе – 1 шт;медная импульсная трубка Ду 6х1 мм длиной 1,5 м (включая 2 латунные гайки с внутренней резьбой М10х1) – 1 штлатунный штуцер с наружной трубной резьбой G1/2” (для подключения к шаровому крану) – 1 шт."", ""Пропускная способность"": ""Kvs=40м3/ч"", ""Диаметр"": ""Ду 80"", ""Диапазон перепада давления"": ""Рп1.4-15.8бар"", ""Цвет пружины"": ""красная и желтая пружины"", ""Артикул"": ""RDT-S-2.3-80-40"", ""Коэффициент протечки"": ""0.05 %Kvs""}",,,3,143,1,https://www.santech.ru/catalog/337/1085/i904/
16687,Регулятор давления после себя чугун RDT-P Ду 15 Ру16 фл Рп0.24-3 Kvs=1.6м3/ч Теплосила RDT-P-1.2-15-1.6,022-5974,"{""Номенклатурный номер"": ""022-5974"", ""Бренд"": ""Теплосила"", ""Описание"": ""Внешний вид изделия и количество присоединительных отверстий зависит от Ду, Pу и может отличаться от представленного на фото"", ""Инженерная система"": ""Водоснабжение, Отопление, Тепловые пункты"", ""Тип"": ""после себя"", ""Материал"": ""чугун"", ""Давление"": ""Ру16"", ""Тип присоединения"": ""фланцевое"", ""Модель"": ""RDT-P"", ""Масса нетто"": ""12 кг"", ""Страна происхождения"": ""Беларусь"", ""Температура рабочей среды"": ""от 5 до +150 oC"", ""Комплект поставки"": ""клапан в сборе – 1 шт;медная импульсная трубка Ду 6х1 мм длиной 1,5 м (включая 2 латунные гайки с внутренней резьбой М10х1) – 1 штлатунный штуцер с наружной трубной резьбой G1/2” (для подключения к шаровому крану) – 1 шт."", ""Пропускная способность"": ""Kvs=1.6м3/ч"", ""Диаметр"": ""Ду 15"", ""Диапазон перепада давления"": ""Рп0.24-3бар"", ""Рабочая среда"": ""вода, этиленгликоль и пропиленгликоль до 65%"", ""Цвет пружины"": ""серая пружина"", ""Артикул"": ""RDT-P-1.2-15-1.6"", ""Коэффициент протечки"": ""0.05 %Kvs""}",,,3,143,1,https://www.santech.ru/catalog/337/1085/i900/
16772,Регулятор давления после себя чугун RDT-P Ду 100 Ру16 фл Рп0.16-1.8 Kvs=160м3/ч Теплосила RDT-P-1.1-100-160,022-6144,"{""Номенклатурный номер"": ""022-6144"", ""Бренд"": ""Теплосила"", ""Описание"": ""Внешний вид изделия и количество присоединительных отверстий зависит от Ду, Pу и может отличаться от представленного на фото"", ""Инженерная система"": ""Водоснабжение, Отопление, Тепловые пункты"", ""Тип"": ""после себя"", ""Материал"": ""чугун"", ""Давление"": ""Ру16"", ""Тип присоединения"": ""фланцевое"", ""Модель"": ""RDT-P"", ""Масса нетто"": ""45 кг"", ""Страна происхождения"": ""Беларусь"", ""Температура рабочей среды"": ""от 5 до +150 oC"", ""Комплект поставки"": ""клапан в сборе – 1 шт;медная импульсная трубка Ду 6х1 мм длиной 1,5 м (включая 2 латунные гайки с внутренней резьбой М10х1) – 1 штлатунный штуцер с наружной трубной резьбой G1/2” (для подключения к шаровому крану) – 1 шт."", ""Пропускная способность"": ""Kvs=160м3/ч"", ""Диаметр"": ""Ду 100"", ""Диапазон перепада давления"": ""Рп0.16-1.8бар"", ""Цвет пружины"": ""оранжевая пружина"", ""Артикул"": ""RDT-P-1.1-100-160"", ""Коэффициент протечки"": ""0.05 %Kvs""}",,,3,143,1,https://www.santech.ru/catalog/337/1085/i899/
35805,"Радиатор трубчатый Bataria 3-2000 8 секций с т/клапаном с нижней подводкой ВР G 1/2"" с кронштейнами RAL 9016 (Белый) КЗТО",121-9258,"{""Номенклатурный номер"": ""121-9258"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""Bataria"", ""Модель"": ""3-2000"", ""Тип подключения"": ""нижнее подключение"", ""Сторона подключения"": ""универсальная"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""с термостатическим клапаном"", ""Присоединение термостатического элемента"": ""гайка М30х1,5"", ""Элемент термостатический"": ""заказывается отдельно"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""3"", ""Цвет"": ""RAL 9016 (Белый)"", ""Давление рабочее"": ""10 бар"", ""Масса нетто"": ""46.24 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""8 секций""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3715/
35900,"Радиатор трубчатый QUADRUM 30 H 1-300 38 секций без т/клапана с нижней подводкой разнесенное ВР G 1/2"" с кронштейнами 1T103S9005 (черный матовый муар) КЗТО",121-3549,"{""Номенклатурный номер"": ""121-3549"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 H"", ""Модель"": ""1-300"", ""Тип подключения"": ""нижнее подключение"", ""Сторона подключения"": ""разнесенное"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""1T103S9005 (черный матовый муар)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние (нижние подключение)"": ""300 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""0.77 кг"", ""Объем воды секции"": ""0.29 л"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""29.26 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""38 секций"", ""Отапливаемая площадь"": ""13 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""1313 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""1313 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3384/
35901,"Радиатор трубчатый QUADRUM 30 H 1-300 39 секций без т/клапана с нижней подводкой разнесенное ВР G 1/2"" с кронштейнами 1T103S9005 (черный матовый муар) КЗТО",121-3550,"{""Номенклатурный номер"": ""121-3550"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 H"", ""Модель"": ""1-300"", ""Тип подключения"": ""нижнее подключение"", ""Сторона подключения"": ""разнесенное"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""1T103S9005 (черный матовый муар)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние (нижние подключение)"": ""300 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""0.77 кг"", ""Объем воды секции"": ""0.29 л"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""30.03 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""39 секций"", ""Отапливаемая площадь"": ""13 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""1345 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""1345 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3384/
35925,"Радиатор трубчатый QUADRUM 30 H 1-300 9 секций без т/клапана с нижней подводкой разнесенное ВР G 1/2"" с кронштейнами RAL1T104S9016 (Белый МУАР) КЗТО",121-5022,"{""Номенклатурный номер"": ""121-5022"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 H"", ""Модель"": ""1-300"", ""Тип подключения"": ""нижнее подключение"", ""Сторона подключения"": ""разнесенное"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""RAL1T104S9016 (Белый МУАР)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние (нижние подключение)"": ""300 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""0.77 кг"", ""Объем воды секции"": ""0.29 л"", ""Масса нетто"": ""6.93 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""9 секций"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""359 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""359 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3451/
35983,"Радиатор трубчатый QUADRUM 30 H 1-500 12 секций без т/клапана с нижней подводкой разнесенное ВР G 1/2"" с кронштейнами RAL 9016 (Белый) КЗТО",121-3148,"{""Номенклатурный номер"": ""121-3148"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 H"", ""Модель"": ""1-500"", ""Тип подключения"": ""нижнее подключение"", ""Сторона подключения"": ""разнесенное"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""RAL 9016 (Белый)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние (нижние подключение)"": ""500 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""1.12 кг"", ""Объем воды секции"": ""0.43 л"", ""Масса нетто"": ""13.44 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""12 секций"", ""Отапливаемая площадь"": ""7 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""696 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""696 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3369/
36027,"Радиатор трубчатый QUADRUM 30 H 1-500 56 секций без т/клапана с нижней подводкой разнесенное ВР G 1/2"" с кронштейнами RAL 9016 (Белый) КЗТО",121-3192,"{""Номенклатурный номер"": ""121-3192"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 H"", ""Модель"": ""1-500"", ""Тип подключения"": ""нижнее подключение"", ""Сторона подключения"": ""разнесенное"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""RAL 9016 (Белый)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние (нижние подключение)"": ""500 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""1.12 кг"", ""Объем воды секции"": ""0.43 л"", ""Масса нетто"": ""62.72 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""56 секций"", ""Отапливаемая площадь"": ""27 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""2719 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""2719 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3369/
36181,"Радиатор трубчатый QUADRUM 30 H 1-750 45 секций без т/клапана с нижней подводкой разнесенное ВР G 1/2"" с кронштейнами RAL 9016 (Белый) КЗТО",121-3235,"{""Номенклатурный номер"": ""121-3235"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 H"", ""Модель"": ""1-750"", ""Тип подключения"": ""нижнее подключение"", ""Сторона подключения"": ""разнесенное"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""RAL 9016 (Белый)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние (нижние подключение)"": ""750 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""1.55 кг"", ""Объем воды секции"": ""0.6 л"", ""Масса нетто"": ""69.75 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""45 секций"", ""Отапливаемая площадь"": ""32 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""3179 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""3179 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3370/
36262,"Радиатор трубчатый QUADRUM 30 H 1-750 28 секций без т/клапана с нижней подводкой разнесенное ВР G 1/2"" с кронштейнами RAL1T104S9016 (Белый МУАР) КЗТО",121-5149,"{""Номенклатурный номер"": ""121-5149"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 H"", ""Модель"": ""1-750"", ""Тип подключения"": ""нижнее подключение"", ""Сторона подключения"": ""разнесенное"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""RAL1T104S9016 (Белый МУАР)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние (нижние подключение)"": ""750 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""1.55 кг"", ""Объем воды секции"": ""0.6 л"", ""Масса нетто"": ""43.4 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""28 секций"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""2087 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""2087 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3453/
36268,"Радиатор трубчатый QUADRUM 30 H 1-750 34 секции без т/клапана с нижней подводкой разнесенное ВР G 1/2"" с кронштейнами RAL1T104S9016 (Белый МУАР) КЗТО",121-5155,"{""Номенклатурный номер"": ""121-5155"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 H"", ""Модель"": ""1-750"", ""Тип подключения"": ""нижнее подключение"", ""Сторона подключения"": ""разнесенное"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""RAL1T104S9016 (Белый МУАР)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние (нижние подключение)"": ""750 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""1.55 кг"", ""Объем воды секции"": ""0.6 л"", ""Масса нетто"": ""52.7 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""34 секции"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""2479 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""2479 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3453/
36296,"Радиатор трубчатый QUADRUM 30 H 1-1000 13 секций без т/клапана с нижней подводкой разнесенное ВР G 1/2"" с кронштейнами 1T103S9005 (черный матовый муар) КЗТО",121-3680,"{""Номенклатурный номер"": ""121-3680"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 H"", ""Модель"": ""1-1000"", ""Тип подключения"": ""нижнее подключение"", ""Сторона подключения"": ""разнесенное"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Крепеж"": ""кронштейны - входят в комплект поставки"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""1T103S9005 (черный матовый муар)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние (нижние подключение)"": ""1000 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""1.97 кг"", ""Объем воды секции"": ""0.77 л"", ""Монтаж радиатора"": ""При установке радиатора рекомендуется выдерживать следующие расстояния:- от пола до радиатора – 80…160 мм- от нижней поверхности подоконных панелей до радиатора – не менее 70 мм."", ""Масса нетто"": ""25.61 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""13 секций"", ""Отапливаемая площадь"": ""14 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""1393 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""1393 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3387/
36341,"Радиатор трубчатый QUADRUM 30 H 1-1000 13 секций без т/клапана с нижней подводкой разнесенное ВР G 1/2"" с кронштейнами RAL 9016 (Белый) КЗТО",121-3251,"{""Номенклатурный номер"": ""121-3251"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 H"", ""Модель"": ""1-1000"", ""Тип подключения"": ""нижнее подключение"", ""Сторона подключения"": ""разнесенное"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""RAL 9016 (Белый)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние (нижние подключение)"": ""1000 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""1.97 кг"", ""Объем воды секции"": ""0.77 л"", ""Масса нетто"": ""25.61 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""13 секций"", ""Отапливаемая площадь"": ""14 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""1393 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""1393 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3371/
36448,"Радиатор трубчатый QUADRUM 30 H 1-1500 24 секции без т/клапана с нижней подводкой разнесенное ВР G 1/2"" с кронштейнами RAL 9016 (Белый) КЗТО",121-3306,"{""Номенклатурный номер"": ""121-3306"", ""Бренд"": ""КЗТО"", ""Инженерная система"": ""Отопление"", ""Материал"": ""сталь"", ""Конструкция"": ""трубчатый"", ""Монтаж"": ""настенный"", ""Серия"": ""QUADRUM 30 H"", ""Модель"": ""1-1500"", ""Тип подключения"": ""нижнее подключение"", ""Сторона подключения"": ""разнесенное"", ""Подключение к системе отопления"": ""внутренняя резьба G 1/2\"""", ""Терморегулятор"": ""без термостатического клапана"", ""Количество труб в одной секции"": ""1"", ""Цвет"": ""RAL 9016 (Белый)"", ""Давление рабочее"": ""15 бар"", ""Испытательное давление"": ""не менее 22,5 бар"", ""Межосевое расстояние (нижние подключение)"": ""1500 мм"", ""Глубина радиатора"": ""63 мм"", ""Вес секции"": ""2.83 кг"", ""Объем воды секции"": ""1.1 л"", ""Масса нетто"": ""67.92 кг"", ""Страна происхождения"": ""Россия"", ""Количество секций"": ""24 секции"", ""Отапливаемая площадь"": ""35 м2"", ""Номинальный тепловой поток при dT=70 oC 95/85/20 oC"": ""3497 Вт"", ""Номинальный тепловой поток при dT=70 oC 105/75/20 oC"": ""3497 Вт""}",,,8,49,1,https://www.santech.ru/catalog/434/1080/i3373/
